time	NOn	NOff	Apo	hist	NOn_sh	NOff_sh	Apo_sh	hist_sh
7.221775	38	1128	129	230	0	9	248	20
7.221805	37	1130	129	230	0	9	248	20
7.222310	37	1130	129	230	0	9	249	20
7.223350	37	1131	129	230	0	9	249	20
7.223544	37	1131	130	230	0	9	249	20
7.223823	37	1132	130	230	0	9	249	20
7.226865	37	1133	130	231	0	9	249	20
7.228225	37	1133	131	231	0	9	249	20
7.228939	37	1134	131	231	0	9	249	20
7.230392	37	1134	130	231	0	9	249	20
7.231483	37	1133	130	231	0	9	250	20
7.232071	37	1134	130	231	0	9	250	20
7.233417	37	1135	130	231	0	9	250	20
7.233914	37	1136	130	231	0	9	250	20
7.234826	37	1137	130	231	0	9	250	20
7.235224	37	1137	130	231	0	9	249	20
7.235245	37	1137	130	231	0	9	249	20
7.235395	37	1137	129	231	0	9	249	20
7.238184	37	1137	129	231	0	9	249	20
7.238310	37	1138	129	231	0	9	249	20
7.238546	37	1139	129	232	0	9	249	20
7.239835	37	1140	129	232	0	9	249	20
7.240684	37	1141	129	232	0	9	249	20
7.241808	37	1141	130	232	0	9	249	20
7.241812	37	1142	130	232	0	9	249	20
7.241952	37	1142	130	232	0	9	248	20
7.242133	37	1142	130	232	0	9	248	20
7.242460	37	1143	130	232	0	9	248	20
7.242636	37	1143	130	232	0	9	249	20
7.243546	37	1143	130	232	0	9	250	20
7.243660	37	1144	130	232	0	9	250	20
7.247718	37	1144	130	232	0	9	249	20
7.248162	37	1144	130	232	0	9	249	20
7.248978	37	1145	130	232	0	9	249	20
7.249343	37	1146	130	233	0	9	249	20
7.249788	37	1146	129	233	0	9	249	20
7.250403	37	1146	129	233	0	9	248	20
7.250530	37	1146	129	233	0	9	248	20
7.250760	37	1146	129	232	0	9	248	20
7.251017	37	1147	129	232	0	9	248	20
7.251120	37	1148	129	232	0	9	248	20
7.252054	37	1149	129	232	0	9	248	20
7.253608	37	1150	129	233	0	9	248	20
7.254155	37	1150	130	233	0	9	248	20
7.255746	37	1151	130	233	0	9	248	20
7.259253	37	1152	130	233	0	9	248	20
7.259346	37	1153	130	233	0	9	248	20
7.259438	36	1153	131	233	0	9	248	20
7.259500	36	1154	131	233	0	9	248	20
7.259898	36	1154	131	233	0	9	249	20
7.261058	36	1154	132	233	0	9	249	20
7.262969	36	1155	132	233	0	9	249	20
7.264351	36	1155	132	233	0	9	250	20
7.264539	36	1155	132	233	0	9	249	20
7.266536	36	1156	132	233	0	9	248	20
7.267648	36	1157	132	233	0	9	248	20
7.268355	36	1157	133	233	0	9	248	20
7.269912	36	1157	134	233	0	9	248	20
7.271007	36	1158	134	233	0	9	248	20
7.271800	36	1159	134	233	0	9	248	20
7.272055	36	1160	134	233	0	9	248	20
7.274478	36	1160	134	233	0	10	248	21
7.275225	36	1160	134	233	0	10	247	21
7.275238	35	1161	134	233	0	10	246	21
7.275276	35	1160	134	233	0	10	247	21
7.276860	35	1161	134	233	0	9	247	20
